time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
1338.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1788.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
2176.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
2306.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
2435.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
2565.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
2694.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2824.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2954.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
3160.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
3289.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
907.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1038.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1168.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1299.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1506.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1635.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1765.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1896.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2027.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2158.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2289.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2420.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
904.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1032.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1162.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1291.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1421.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1552.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1683.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1814.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1945.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2149.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2283.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2419.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
847.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
982.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1117.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1253.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1387.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1643.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1988.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
2229.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2578.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2821.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
3054.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
3183.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
847.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
976.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1106.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1320.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1449.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1580.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1711.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1842.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1974.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2105.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2236.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2367.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
847.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1073.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1203.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1332.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1462.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1593.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1723.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1958.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2087.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2218.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2349.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2481.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
742.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
871.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1064.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1193.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1322.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1452.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1582.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1712.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1843.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
1974.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2105.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2330.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
742.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
872.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1002.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1131.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1260.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1479.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1608.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1739.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1870.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2001.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2133.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2262.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
745.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
874.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1003.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1133.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1343.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1472.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1603.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1734.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1865.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
1996.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2127.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2257.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
742.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
870.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
999.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1127.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1256.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1386.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1515.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1645.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
1776.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
1906.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2105.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2235.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
795.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
924.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1178.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1516.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1752.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
2096.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
2445.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
2573.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2701.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2831.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2961.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
3092.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
848.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
997.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1146.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1288.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1426.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1564.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1703.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
2072.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2316.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2667.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2912.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
3265.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
891.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1028.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1167.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1306.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
1446.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
1688.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
1826.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
1964.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5567.95,5154.16,0.00,0.00,0.00,0.00,
2103.00,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5497.42,5147.05,0.00,0.00,0.00,0.00,
2243.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5215.33,4732.06,0.00,0.00,0.00,0.00,
2382.00,3750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5166.00,5164.44,0.00,0.00,0.00,0.00,
2521.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,8635.43,0.00,0.00,0.00,0.00,
time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
892.00,1250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1241.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7000.00,7000.00,0.00,0.00,0.00,0.00,
1482.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5847.59,7000.00,0.00,0.00,0.00,0.00,
1831.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3930.60,8126.02,0.00,0.00,0.00,0.00,
2181.00,2250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5557.94,4838.85,0.00,0.00,0.00,0.00,
2429.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5188.84,4974.32,0.00,0.00,0.00,0.00,
2565.00,2750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5466.31,5006.17,0.00,0.00,0.00,0.00,
